ROCK NAME,LATITUDE,LONGITUDE,SIO2,MGO
PERIDOTITE,40.8388,-12.474,33.24,41.02
PERIDOTITE,40.8388,-12.474,32.85,41.3
PERIDOTITE,40.8388,-12.474,33.75,41.77
PERIDOTITE,40.8388,-12.474,33.31,40.78
PERIDOTITE,40.8388,-12.474,34.24,40.78
PERIDOTITE,40.8388,-12.474,33.74,40.59
PERIDOTITE,40.8385,-12.4752,30.86,40.49
PERIDOTITE,40.8385,-12.4752,33.16,40.51
PERIDOTITE,40.8385,-12.4752,31.5,38.64
PERIDOTITE,40.8385,-12.4752,33.28,39.93
PERIDOTITE,40.8385,-12.4752,33.75,33.31
PERIDOTITE,40.8385,-12.4752,36.97,31.49
PERIDOTITE,40.8385,-12.4752,35.58,40.48
PERIDOTITE,40.8385,-12.4752,35.4,40.53
PERIDOTITE,40.8385,-12.4752,34.47,33.87
PERIDOTITE,40.8385,-12.4752,33.76,40.36
PERIDOTITE,40.8385,-12.4752,33.82,40.7
PERIDOTITE,40.8385,-12.4752,33.87,41.4
PERIDOTITE,40.8385,-12.4752,33.45,40.9
PERIDOTITE,40.8385,-12.4752,32.69,41.06
PERIDOTITE,40.8385,-12.4752,32.48,41.13
PERIDOTITE,40.8385,-12.4752,34.81,40.23
PERIDOTITE,40.8385,-12.4752,35.09,40.13
PERIDOTITE,40.8385,-12.4752,33.64,40.16
PERIDOTITE,40.8385,-12.4752,33.21,41.55
PERIDOTITE,40.8385,-12.4752,32.82,41.48
PERIDOTITE,40.8385,-12.4752,34.61,41.0
PERIDOTITE,40.8385,-12.4752,34.43,41.21
PERIDOTITE,40.8385,-12.4752,34.56,41.26
PERIDOTITE,40.8385,-12.4752,34.67,41.53
PERIDOTITE,44.2797,9.7969,42.72,34.74
PERIDOTITE,44.2797,9.7973,43.41,34.65
PERIDOTITE,44.2797,9.7979,42.23,38.37
PERIDOTITE,44.2797,9.7971,43.6,35.48
PERIDOTITE,44.2797,9.797,42.07,34.83
PERIDOTITE,44.2797,9.7942,42.11,39.04
PERIDOTITE,44.2797,9.7973,43.57,34.48
PERIDOTITE,44.2797,9.7952,42.43,36.97
PERIDOTITE,44.28,9.8078,41.94,37.28
PERIDOTITE,44.28,9.8077,42.96,35.78
PERIDOTITE,44.28,9.8077,42.82,36.16
PERIDOTITE,44.2958,9.7631,41.05,34.32
PERIDOTITE,45.2575,7.4625,43.75,44.68
PERIDOTITE,45.2575,7.4633,43.5,45.09
PERIDOTITE,45.2575,7.4608,44.79,38.74
PERIDOTITE,45.2575,7.4617,44.94,42.82
PERIDOTITE,45.2575,7.4603,42.74,37.69
PERIDOTITE,45.2575,7.4603,44.94,40.57
PERIDOTITE,45.2575,7.4611,42.56,42.8
PERIDOTITE,45.2575,7.4639,42.4,41.7
PERIDOTITE,45.2575,7.4636,41.67,44.24
PERIDOTITE,45.2575,7.4589,42.87,38.06
PERIDOTITE,45.2575,7.4583,42.97,37.17
PERIDOTITE,45.2742,7.4597,42.73,37.87
PERIDOTITE,45.2742,7.4589,43.71,37.72
PERIDOTITE,45.2575,7.4594,42.7,39.16
PERIDOTITE,45.2575,7.46,43.51,38.18
PERIDOTITE,45.2575,7.4603,39.82,44.7
PERIDOTITE,45.2575,7.4619,43.74,40.44
PERIDOTITE,45.2575,7.4617,44.0,39.46
PERIDOTITE,45.2575,7.4625,42.47,40.57
PERIDOTITE,45.2575,7.4564,44.45,36.0
PERIDOTITE,45.2575,7.4561,43.98,39.77
PERIDOTITE,45.2575,7.455,43.54,37.04
PERIDOTITE,45.2575,7.4558,43.08,37.08
PERIDOTITE,80.969,-2.6180000000000003,38.59,31.56
PERIDOTITE,82.32,-4.74,37.94,30.89
PERIDOTITE,82.26,-5.01,38.11,37.12
PERIDOTITE,82.26,-5.01,39.6,34.64
PERIDOTITE,82.26,-5.01,39.9,37.74
PERIDOTITE,82.26,-5.01,38.77,38.52
PERIDOTITE,82.26,-5.01,40.46,37.43
PERIDOTITE,82.26,-5.01,39.94,36.18
PERIDOTITE,82.17,-4.76,40.69,37.08
PERIDOTITE,82.17,-4.76,39.23,34.61
PERIDOTITE,82.17,-4.76,38.05,34.31
PERIDOTITE,82.17,-4.76,39.05,36.0
PERIDOTITE,82.12,-5.15,36.21,32.09
PERIDOTITE,82.12,-5.15,36.82,31.46
PERIDOTITE,82.01,-4.68,36.08,36.08
PERIDOTITE,82.01,-4.68,34.38,32.75
PERIDOTITE,82.01,-4.68,36.11,34.59
PERIDOTITE,82.01,-4.68,36.99,34.36
PERIDOTITE,81.73,-5.57,39.78,32.63
PERIDOTITE,81.73,-5.57,39.25,35.79
PERIDOTITE,81.73,-5.57,38.6,38.54
PERIDOTITE,81.66,-3.91,42.94,34.19
PERIDOTITE,81.66,-3.91,41.91,34.31
PERIDOTITE,81.66,-3.91,42.03,35.2
PERIDOTITE,81.66,-3.91,41.64,33.87
PERIDOTITE,81.66,-3.91,42.94,34.19
PERIDOTITE,81.66,-3.91,38.09,36.57
PERIDOTITE,81.41,-2.95,39.48,35.38
PERIDOTITE,81.41,-2.95,38.88,37.54
PERIDOTITE,80.9,-2.5,37.6,36.46
PERIDOTITE,80.9,-2.5,32.02,30.57
PERIDOTITE,80.9,-2.5,40.11,39.5
