ROCK NAME,LATITUDE,LONGITUDE,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FEOT,MGO,CAO,NA2O,K2O,P2O5,MNO,CR2O3
HARZBURGITE,45.83,-28.33,37.14,0.06,2.84,6.75,,0.6,,37.5,0.18,0.12,0.01,0.03,0.21,0.32
HARZBURGITE,45.42,-28.33,37.7,0.03,3.92,6.46,,0.88,,37,0.18,0.1,0,0.02,0.1,0.29
WEHRLITE,45.75,-29,38.06,0.08,2.21,9.52,,0.7,,30.78,3.51,0.35,0.1,,0.05,2.95
PERIDOTITE,-0.308,-18.433,42.36,0.1,3.36,5.51,,3.07,,36.48,2.24,0.62,0.03,,0.1,39
PERIDOTITE,-0.367,-20.15,40.45,0.41,2.73,5.14,,2.32,,34.47,1.12,0.17,0.04,0.11,0.11,0.29
PERIDOTITE,-1.133,-24.083,37.62,0.03,1.72,5.45,,1.44,,37.8,0.5,0.16,0.02,0.04,0.05,0.39
PERIDOTITE,-1.117,-14.867,38.55,0.04,2.04,7.23,,1.76,,35.88,0.37,0.42,0.05,,0.41,0.46
PERIDOTITE,6.008,-33.275,37.28,0.24,2.07,8.86,,1.62,,36.57,0.21,0.28,0.02,0.05,0.11,0.52
PERIDOTITE,-1,-24,42.32,0.09,2.91,9.11,,,,37.41,2.28,0.37,0.02,,0.13,0.36
PERIDOTITE,-1,-24,43,0.13,3.76,9.05,,,,36.99,2.67,0.25,0.05,,0.12,0.37
HARZBURGITE,-5,67,39.08,0.03,1.47,4.95,,3,,36.84,,0.2,0.1,,0.11,
HARZBURGITE,5,62,39.54,0.07,1.65,5.23,,2.5,,37.58,,0.4,0.18,,0.14,
HARZBURGITE,5,62,39.26,0.1,1.67,5.95,,2.33,,36.3,0.58,0.46,0.2,,0.13,
HARZBURGITE,-5,67,38.9,0.11,2.83,4.9,,3.05,,35.04,1.2,0.26,0.08,,0.12,
HARZBURGITE,-5,69,39.56,0.04,1.9,7.3,,1.43,,35.32,1.2,0.23,0.11,,0.73,
LHERZOLITE,5.4,62.13,40.52,0.2,3.64,6.63,,1.43,,33.68,0.45,0.38,0.12,,0.48,
BASALT,-12.42,65.93,52.06,1.15,16.18,,,,8.3,7.6,11.54,2.88,0.15,0.1,,
BASALT,-12.42,65.93,51.99,1.21,15.87,,,,8.02,7.56,11.64,2.82,0.15,0.13,,
PERIDOTITE,0.7308,-25.5195,39.61,0.03,1.51,5.34,,2.59,,37.2,0.4,0.09,0.01,0.07,0.14,
PERIDOTITE,0.6225,-25.4967,40.27,0.02,1.16,3.84,,3.26,,37.04,0.04,0.09,0.01,0.06,0.09,
PERIDOTITE,0.6782,-25.4285,39.89,0.02,1.56,5.07,,2.39,,37.24,0.44,0.08,0.01,0.07,0.1,
PERIDOTITE,0.6782,-25.4285,38.63,,1.02,7.04,,2.23,,37.4,0.1,0.11,0.01,0.11,0.17,
PERIDOTITE,0.9455,-29.4147,39.47,0.16,2.33,,,,7.49,38.3,1.3,0.22,0.09,0.07,0.12,
PERIDOTITE,0.9455,-29.4147,37.72,,0.82,5.01,,2.3,,38.88,0.45,0.04,0.01,0.08,0.09,
PERIDOTITE,0.9455,-29.4147,40.38,0.26,3.65,3.89,,4.78,,33.81,2.04,0.29,0.35,0.1,0.17,
PERIDOTITE,1.0333,-29.3625,43.65,0.14,3.01,2.67,,5.29,,35.15,1.42,0.23,0.56,0.09,0.14,
PERIDOTITE,1.0333,-29.3625,39.46,0.02,0.76,3.6,,3.84,,40.38,0.99,0.08,0.01,0.07,0.1,
PERIDOTITE,0.8175,-29.493,39.44,0.02,1.3,6.5,,1.87,,36.17,0.84,0.25,0.02,0.09,0.12,
PERIDOTITE,0.8175,-29.493,38.27,,1.31,5.94,,1.77,,37.4,0.14,0.14,0.01,0.07,0.08,
PERIDOTITE,0.8175,-29.493,39.03,,1.29,6.36,,1.77,,37.52,0.2,0.14,0.01,0.08,0.11,
PERIDOTITE,0.8175,-29.493,38.58,0.05,1.44,6.09,,1.77,,36.84,0.5,0.1,0.01,0.11,0.25,
PERIDOTITE,0.8167,-29.4837,38.75,,0.85,3.75,,3.39,,39.28,1.14,0.03,0.01,0.06,0.11,
PERIDOTITE,-13.558,66.507,44.72,0.011,1.311,,,,8.156,43.54,1.172,0.035,,0.005,1.049,
PERIDOTITE,80.969,-2.618,31.63,0.01,0.55,,,,6.53,29.1,10.67,0.39,0.01,0.04,0.08,
PERIDOTITE,80.969,-2.618,36.24,0.03,1.94,,,,7.11,30.08,8.1,0.35,0.01,0.06,0.11,
PERIDOTITE,80.969,-2.618,37.28,0.03,1.82,,,,7.35,31.36,6.17,0.36,0.01,0.04,0.11,
PERIDOTITE,80.969,-2.618,40.55,0.05,2.39,,,,7.6,34.78,5.69,0.2,,0.02,0.12,
PERIDOTITE,80.969,-2.618,38.94,0.04,2.46,,,,7.44,30.9,5.78,0.4,0.01,0.06,0.12,
PERIDOTITE,80.969,-2.618,34.47,0.02,0.72,,,,7.18,31.56,6.53,0.29,0.01,0.05,0.09,
PERIDOTITE,23.627,-44.962,,,1.54,,,,,,,,,,,
PERIDOTITE,23.627,-44.962,,,1.85,,,,,,,,,,,
PERIDOTITE,23.58,-45.25,,,1.69,,,,,,,,,,,
PERIDOTITE,23.58,-45.3,,,2.77,,,,,,,,,,,
PERIDOTITE,23.58,-45.3,,,2.77,,,,,,,,,,,
PERIDOTITE,23.58,-45.3,,,2.13,,,,,,,,,,,
PERIDOTITE,-32.7,57.13,40.4827,0.0515498,2.2057,8.29077,,,,35.2286,0.94537,0.200083,0.0410651,0.00873725,0.095236,
PERIDOTITE,-32.69,57.18,42.0696,0.0551989,2.21519,8.49971,,,,35.5012,3.46373,0.144437,0.0275994,0.0147197,0.126957,
PERIDOTITE,-32.69,57.18,40.4521,0.0664854,2.74783,10.0127,,,,31.9564,2.49631,0.400685,0.0398912,0.0523019,0.142722,
PERIDOTITE,-31.96,57.13,41.0543,0.0981206,2.52634,9.35089,,,,32.4128,2.19166,0.390698,0.0321122,0.0481683,0.134693,
PERIDOTITE,-32.76,57.3,38.8855,0.0726402,2.00097,9.51412,,,,35.7075,1.71536,0.581122,0.042884,0.0665139,0.129527,
PERIDOTITE,-32.73,57.19,54.4214,0.0247613,1.19557,10.4788,,,,28.9088,0.0228566,1.08474,0.0247613,0.0123807,0.0295231,
PERIDOTITE,-32.763,57.3481,39.5755,0.0355371,1.55869,10.0293,,,,34.5932,0.536523,1.57923,0.0901429,0.025136,0.0979437,
PERIDOTITE,-32.7,57.17,39.9668,0.0638058,2.79499,9.28331,,,,32.5847,2.38004,0.683509,0.0454507,0.0402064,0.126738,
PERIDOTITE,-32.7,57.17,42.2426,0.0601994,2.55616,9.11269,,,,37.0283,2.59234,1.02997,0.0357434,0.0235154,0.129805,
PERIDOTITE,-32.7,57.17,39.4017,0.0563787,2.02474,9.73791,,,,33.6642,1.39993,1.14492,0.0433683,0.0477051,0.13184,
PERIDOTITE,-32.7,57.17,39.9039,0.0528482,1.96127,8.5692,,,,34.956,0.994586,0.765866,0.0303227,0.0216591,0.0996318,
PERIDOTITE,-32.7,57.17,39.2844,0.0527646,2.00287,8.50037,,,,37.1225,0.626139,0.715839,0.0202264,0.00791468,0.114323,
PERIDOTITE,-32.7,57.17,39.9788,0.0516488,2.09412,8.60522,,,,35.0792,1.2387,0.773857,0.0280129,0.0192589,0.117304,
PERIDOTITE,-32.7,57.17,39.8514,0.0559097,2.60431,9.23646,,,,33.2279,1.82668,0.815933,0.0401851,0.0349436,0.121429,
PERIDOTITE,-32.7,57.17,40.173,0.0768621,2.15104,8.78586,,,,34.0988,1.65253,0.658568,0.0366842,0.0296967,0.109179,
PERIDOTITE,-32.7,57.17,40.0643,0.0629548,2.42716,9.83232,,,,31.4057,1.99794,0.818413,0.0612061,0.0358493,0.136402,
PERIDOTITE,-32.7,57.17,40.7092,0.0552851,2.55602,9.791,,,,34.1008,2.70805,0.774913,0.057128,0.0350139,0.140056,
PERIDOTITE,-32.7508,57.2119,40.0939,0.0246093,1.5706,9.55545,,,,32.2681,1.01689,0.558983,0.0281249,0.018457,0.109863,
PERIDOTITE,-32.7953,57.1785,38.5804,0.0299047,1.81137,8.18961,,,,34.1674,0.516924,0.525468,0.0358856,0.0111074,0.111074,
PERIDOTITE,-32.56,57.17,41.5388,0.0448782,2.31514,8.54301,,,,36.4393,1.29429,0.675865,0.0278245,0.0152586,0.121171,
PERIDOTITE,-32.56,57.17,39.0084,0.0329244,1.71467,8.15831,,,,35.113,0.56318,0.482602,0.0268593,0.0086643,0.0979066,
PERIDOTITE,-32.56,57.17,41.0099,0.0373951,1.93706,8.33821,,,,36.8733,1.24205,0.477232,0.02493,0.00623251,0.109514,
PERIDOTITE,-32.56,57.17,41.9137,0.0412068,2.207,8.14462,,,,36.2172,1.35983,0.429984,0.0250824,0.00627061,0.114663,
PERIDOTITE,-32.82,56.88,44.24,0.014,1.416,,,,8.504,44.96,0.62,0.106,0.012,,0.124,
PERIDOTITE,-32.82,56.88,46.15,0.021,1.062,,,,8.68,43.42,0.396,0.112,0.051,0.021,0.085,
PERIDOTITE,-26.47,67.45,48.18,0.055,3.206,,,,9.015,37.46,1.722,0.181,0.028,0.031,0.128,
PERIDOTITE,-13.575,66.425,44.8,0.034,1.66,,,,7.532,44.65,1.149,0.057,0.006,,0.115,
PERIDOTITE,-13.575,66.425,45.65,0.019,0.871,,,,7.063,46.09,0.054,0.023,,0.012,0.218,
PERIDOTITE,-8.692,67.633,43.9,0.33,2.054,,,,11.329,40.24,1.771,0.095,0.051,0.042,0.186,
PERIDOTITE,-8.92,67.62,46.58,,0.915,,,,7.193,44.91,0.042,0.038,0.043,0.032,0.25,
PERIDOTITE,-8.92,67.62,44.97,0.006,0.785,,,,8.759,45.24,0.03,0.031,0.028,0.025,0.126,
PERIDOTITE,-17.645,65.587,44.33,0.031,1.225,,,,8.067,45.81,0.369,0.034,,0.039,0.1,
PERIDOTITE,-17.58,65.735,44.12,0.01,1.933,,,,8.376,44.42,0.951,0.038,,0.025,0.13,
PERIDOTITE,-17.58,65.735,43.92,0,1.046,,,,8.553,45.94,0.273,0.034,,0.025,0.202,
PERIDOTITE,-54.422,1.528,47.06,0.086,3.103,,,,8.02,38.61,2.528,0.461,0.017,,0.105,
PERIDOTITE,-54.422,1.528,48.43,0.032,2.24,,,,8.86,37.95,1.887,0.43,0.035,,0.13,
PERIDOTITE,-13.65,66.1,44.96,0.022,0.577,,,,9.345,44.81,0.048,0.02,0.081,0.04,0.097,
PERIDOTITE,-12.42,65.93,43.97,0.015,0.689,,,,10.272,43.55,1.28,0.016,0.044,0.068,0.1,
PERIDOTITE,-12.42,65.93,42.42,,0.272,,,,9.717,44.04,3.242,0.017,0.082,0.061,0.147,
PERIDOTITE,-36.85,52.12,44.6,0.082,1.345,,,,8.91,44.53,0.335,0.016,0.039,,0.146,
PERIDOTITE,-36.85,52.12,44.45,0.005,0.936,,,,9.124,45.33,0.051,,0.003,,0.098,
PERIDOTITE,-54.092,6.285,48.01,0.155,2.792,,,,9.127,36.73,2.245,0.2,0.081,0.076,0.586,
PERIDOTITE,-54.092,6.285,46.9,0.134,2.424,,,,8.553,41.12,0.399,0.093,0.034,0,0.344,
PERIDOTITE,-54.092,6.285,46.93,0.033,2.326,,,,8.067,41.97,0.52,0.027,0.01,,0.118,
PERIDOTITE,-54.092,6.285,45.43,0.105,2.631,,,,9.932,39.88,1.073,0.37,0.094,0.025,0.46,
PERIDOTITE,-54.092,6.285,46.52,0.083,2.438,,,,9.31,39.27,1.624,0.418,0.05,0.03,0.25,
PERIDOTITE,-54.092,6.285,46.57,0.128,2.783,,,,8.96,39.11,1.616,0.192,0.054,0.008,0.588,
PERIDOTITE,-54.072,6.398,46.08,0.063,2.37,,,,8.65,41.09,1.426,0.068,0.02,0.012,0.217,
PERIDOTITE,-54.057,6.5,45.21,0.037,1.905,,,,8.295,43.97,0.399,0.041,0.002,0.023,0.115,
PERIDOTITE,-54.057,6.5,48.15,0.035,2.196,,,,7.9,40.05,1.36,0.122,0.062,0.01,0.118,
PERIDOTITE,-54.057,6.5,44.7,0.011,0.958,,,,8.57,45.62,,0.01,,0.067,0.075,
PERIDOTITE,-54.057,6.5,44.15,0.011,0.998,,,,8.42,45.31,0,0.015,,0.009,0.088,
PERIDOTITE,-53.36,24.93,44.67,0.039,1.935,,,,8.292,43.74,1.042,0.132,0.038,,0.108,
PERIDOTITE,-53.095,25.537,45.98,0.043,2.15,,,,8.227,42.63,0.783,0.067,,,0.128,
PERIDOTITE,-53.095,25.537,45.62,0.018,1.079,,,,8.658,43.99,0.465,0.038,0.015,,0.119,
PERIDOTITE,-47.7,32.147,46.62,0.08,2.248,,,,8.608,40.57,1.448,0.284,0.037,,0.109,
PERIDOTITE,-47.7,32.147,44.56,0.028,1.959,,,,8.699,44.22,0.321,0.082,,,0.126,
PERIDOTITE,-47.647,32.352,44.39,0.011,0.619,,,,9018,45.86,0.023,0.01,,,0.065,
PERIDOTITE,-45.52,35.16,45.8,0.008,1.023,,,,7.848,42.29,2.791,0.077,0.058,,0.099,
PERIDOTITE,-45.56,35.18,45.5,0.007,1.035,,,,8.239,43.84,1.153,0.09,0.023,,0.118,
PERIDOTITE,-45.56,35.18,47.03,0.014,1.264,,,,8.124,42.07,1.315,0.086,0.009,,0.085,
PERIDOTITE,-42.66,42.13,42.83,0.018,0.789,,,,9.49,46.6,0.084,0.09,0.024,,0.074,
PERIDOTITE,-41.51,42.51,44.82,0.015,0.681,,,,8.072,46.29,0.03,0.027,,,0.063,
PERIDOTITE,-39.85,46.288,45.91,0.007,1.392,,,,8.619,43.36,0.316,0.202,0.074,,0.118,
PERIDOTITE,-39.718,46.295,46.89,0.004,0.975,,,,8.116,42.94,0.745,0.157,0.008,,0.165,
PERIDOTITE,-47.7,32.147,44.45,0.052,2.403,,,,7.92,42.81,2.126,0.105,0.005,0.01,0.116,
PERIDOTITE,-46.507,-33.832,45.39,0.048,3.054,,,,7.07,41.76,2.4,0.159,0.018,0,0.109,
PERIDOTITE,-42.685,41.89,45.04,0.035,2.796,,,,7.86,43.71,0.016,0.191,0.016,0.02,0.313,
PERIDOTITE,-42.685,41.89,46.65,0.039,1.351,,,,8.8,41.62,1.275,0.137,0.058,0.006,0.07,
PERIDOTITE,-42.687,41.985,46.13,0.019,1.31,,,,8.41,43.95,0.054,0.046,0.007,,0.089,
PERIDOTITE,-39.718,46.295,44.86,0.024,1.024,,,,8.95,44.7,,0.248,0.027,0.017,0.17,
PERIDOTITE,-32.118,57.1,46.59,0.077,3.215,,,,9.227,38.34,2.048,0.309,0.034,0.047,0.117,
PERIDOTITE,-32.118,57.1,45.91,0.07,2.551,,,,8.717,39.72,2.624,0.228,0.022,0.035,0.119,
PERIDOTITE,-32.118,57.1,45.51,0.068,2.57,,,,9.16,40.06,2.239,0.206,0.026,0.034,0.123,
PERIDOTITE,-32.542,57.05,46.68,0.1,3.268,,,,8.307,38.4,2.63,0.298,0.171,0.025,0.128,
PERIDOTITE,-32.782,57.134,46.19,0.087,3.163,,,,8.014,38.24,3.991,0.14,0.02,0.024,0.133,
PERIDOTITE,-32.782,57.134,48.89,0.069,3.195,,,,8.626,36.26,2.466,0.28,0.043,0.036,0.133,
PERIDOTITE,-32.782,57.134,47,0.051,2.381,,,,8.833,40.97,0.348,0.228,0.042,0.029,0.122,
PERIDOTITE,-32.782,57.134,47.22,0.069,2.826,,,,8.74,38.32,2.478,0.191,0.013,0.033,0.106,
PERIDOTITE,-33.019,57.001,46.27,0.028,2.095,,,,9.563,40.74,0.951,0.178,0.021,0.028,0.125,
PERIDOTITE,-33.019,57.001,46.27,0.024,1.79,,,,8.074,43.42,0.203,0.124,0.018,0.012,0.07,
PERIDOTITE,-33.019,57.001,46.54,0.035,1.699,,,,8.515,41.82,1.137,0.123,0.004,0.023,0.101,
PERIDOTITE,-33.019,57.001,46.87,0.025,2.011,,,,8.993,40.61,1.153,0.157,0.017,0.034,0.129,
PERIDOTITE,-33.009,56.961,46.94,0.037,2.2,,,,8.301,41.34,0.878,0.142,0.026,0.022,0.111,
PERIDOTITE,-30.443,60.807,46.76,0.047,2.13,,,,8.807,40,1.987,0.087,0.067,,0.113,
PERIDOTITE,-36.67,52.42,46.39,0.017,1.455,,,,8.262,43.07,0.527,0.101,0.036,,0.135,
PERIDOTITE,-57.782,-7.672,48.15,0.039,1.95,,,,6.7,42.37,0.498,0.168,0.018,0.018,0.092,
PERIDOTITE,-57.95,-7.812,48.72,0.04,1.96,,,,8.26,38.96,1.601,0.314,0.046,0.025,0.086,
PERIDOTITE,-57.95,-7.812,47.26,0.033,2.069,,,,7.32,40.75,2.202,0.258,0.024,0.013,0.077,
PERIDOTITE,-57.95,-7.812,47.35,0.026,1.964,,,,8.5,40.45,1.281,0.226,0.045,0.065,0.099,
PERIDOTITE,-58.43,-15.662,47.04,0.075,2.857,,,,8.74,39.56,1.346,0.223,0.035,0.023,0.102,
PERIDOTITE,-59.087,-16.808,46.75,0.044,1.561,,,,8.04,43.22,0.096,0.142,0.031,,0.132,
PERIDOTITE,-59.087,-16.808,46.12,0.126,4.015,,,,7.94,40.87,0.682,0.069,0.007,0.051,0.123,
PERIDOTITE,-59.087,-16.808,46.84,0.058,2.302,,,,8,42.25,0.287,0.107,0.036,0.005,0.113,
PERIDOTITE,-59.087,-16.808,45.88,0.064,2.566,,,,8.02,42.37,0.684,0.266,0.005,0.049,0.096,
PERIDOTITE,-59.087,-16.808,46.03,0.067,2.032,,,,9.12,41.62,0.853,0.105,0.01,0.051,0.105,
PERIDOTITE,-56.39,-142.43,45.27,0.016,1.112,,,,8.568,44,0.875,0.025,0.006,,0.128,
PERIDOTITE,-56.39,-142.43,45.05,0.043,2.283,,,,7.999,42.78,1.638,0.055,,0.013,0.13,
PERIDOTITE,-56.39,-142.43,45.15,0.019,1.438,,,,8.062,44.36,0.82,0.038,0.007,,0.109,
PERIDOTITE,-56.39,-142.43,45.11,0.047,2.354,,,,7.689,43.49,1.101,0.055,0.009,0.006,0.139,
PERIDOTITE,-56.39,-142.43,44.88,0.035,1.71,,,,7.959,44.77,0.462,0.056,0.012,0.002,0.115,
PERIDOTITE,-56.39,-142.43,44.92,0.042,2.201,,,,8.293,42.75,1.139,0.34,0.033,0.156,0.127,
PERIDOTITE,-56.39,-142.43,45.46,0.042,2.235,,,,8.07,42.46,1.567,0.048,,,0.126,
PERIDOTITE,-56.39,-142.43,44.83,0.04,2.27,,,,8.112,43.06,1.509,0.047,0.006,,0.128,
PERIDOTITE,-56.39,-142.43,44.79,0.021,1.431,,,,7.43,45.33,0.834,0.028,0.01,0.008,0.113,
PERIDOTITE,-56.54,-141.97,46.79,0.038,1.901,,,,7.303,41.84,1.889,0.067,0.009,0.008,0.156,
PERIDOTITE,-56.54,-141.97,46.44,0.039,1.923,,,,7.247,41.01,3.021,0.117,,0.067,0.136,
PERIDOTITE,-56.54,-141.97,47.43,0.036,2.016,,,,7.336,40.59,2.381,0.068,,,0.145,
PERIDOTITE,-56.54,-141.97,47.29,0.04,1.747,,,,7.884,40.52,2.113,0.146,0.061,0.019,0.173,
PERIDOTITE,-56.54,-141.97,45.08,0.328,2.665,,,,10.196,39.13,2.135,0.249,0.025,0.004,0.185,
PERIDOTITE,23.62,36.2,44.71,0.17,3.71,,,8.52,,38.39,3.12,0.292,0.005,0.01,0.14,
PERIDOTITE,23.62,36.2,44.55,0.05,1.44,,,8.44,,43.88,0.89,0.06,0.008,0.01,0.14,
PERIDOTITE,23.62,36.2,45.51,0.08,2.11,,,7.89,,40.97,2.24,0.172,0.007,0.01,0.13,
PERIDOTITE,23.62,36.2,45.07,0.18,3.81,,,8.57,,38.13,3.27,0.292,0.018,0.01,0.14,
PERIDOTITE,23.62,36.2,50.07,1.32,17.9,,,7.31,,6.03,11.92,3.64,0.03,0.032,0.13,
PERIDOTITE,23.62,36.2,45.23,0.26,3.24,,,8.5,,38.23,2.71,0.462,0.105,0.03,0.15,
PERIDOTITE,14.8459,-45.0774,0.0021,,0.35,,5.16,4.08,,28.55,,0.15,,,0.1,
PERIDOTITE,14.8459,-45.0774,0.0067,0.02,0.4,,5.28,3.79,,29.12,,0.13,,,0.08,
PERIDOTITE,14.8459,-45.0774,,42.56,0.01,,0.45,12.27,,6.51,0.06,0.04,0.11,0.01,37.77,
PERIDOTITE,14.8459,-45.0774,0.0047,,0.58,,6.18,2.85,,38.34,0.03,0.13,,,0.11,
PERIDOTITE,14.8459,-45.0774,0.0029,,0.25,,7.79,1.97,,39.11,,0.16,,,0.05,
PERIDOTITE,14.8459,-45.0774,,64.07,0.03,,0.76,5.35,,4.55,0.06,0.05,0.19,0.02,31.38,
PERIDOTITE,14.8459,-45.0774,,40.42,0.01,,0.44,12.61,,7.55,0.07,0.03,0.08,0.01,38.83,
PERIDOTITE,14.8459,-45.0774,0.0048,,0.45,,7.79,2.45,,38.71,,0.1,,,0.07,
PERIDOTITE,14.8459,-45.0774,0.0033,,0.56,,6.72,2.56,,38.12,0.05,0.1,,,0.09,
PERIDOTITE,14.8459,-45.0774,0.0022,,0.09,,6.17,3.27,,29.57,,0.14,,,0.02,
PERIDOTITE,14.8459,-45.0774,0.0032,,0.68,,6.08,1.2,,38.07,0.18,0.1,,0.01,0.07,
PERIDOTITE,14.8459,-45.0774,,41.45,0.02,,0.62,11.78,,8.08,0.06,0.03,0.11,0.01,37.1,
PERIDOTITE,14.8459,-45.0774,,40.93,0.01,,0.64,12.73,,6.88,0.07,0.04,0.14,0.01,38.79,
PERIDOTITE,14.8459,-45.0774,0.0022,,0.52,,5.62,3.09,,28.88,0.03,0.1,,,0.06,
PERIDOTITE,14.8459,-45.0774,0.005,,0.59,,7.34,2.76,,38.3,,0.14,,,0.08,
PERIDOTITE,14.8459,-45.0774,0.0034,,0.68,,6.32,3.04,,38.31,0.04,0.16,,,0.07,
PERIDOTITE,14.8459,-45.0774,0.0123,,0.35,,5.54,4.21,,28.35,,0.16,,,0.03,
PERIDOTITE,14.8459,-45.0774,0.0038,,0.52,,6.44,2.22,,37.78,,0.14,,,0.06,
PERIDOTITE,14.8459,-45.0774,,41.64,0.01,,0.38,12.7,,6.37,0.06,0.03,0.11,0.02,36.56,
PERIDOTITE,14.8459,-45.0774,0.0175,,0.6,,6.19,4.5,,28.57,0.03,0.16,,,0.04,
PERIDOTITE,14.8459,-45.0774,,59.27,0.02,,0.9,4.36,,5.69,0.08,0.1,0.24,0.02,28.06,
PERIDOTITE,14.7224,-44.8887,,37.81,0.01,,0.55,12.91,,8.35,0.05,0.1,0.07,0.01,37.95,
PERIDOTITE,14.7224,-44.8887,0.0045,,0.69,,6.95,1.41,,39.47,0.09,0.13,,,0.05,
PERIDOTITE,14.7224,-44.8887,0.0035,,0.62,,7.3,1.47,,39.43,,0.11,,,0.05,
PERIDOTITE,14.7211,-44.8871,0.0112,0.03,0.49,,6.28,3.99,,28.48,0.04,0.12,,,0.04,
PERIDOTITE,14.7214,-44.8849,0.0374,,0.68,,7.67,1.83,,37.9,0.09,0.14,,0.02,0.11,
PERIDOTITE,14.7214,-44.8849,0.0266,,1.14,,7.49,1.91,,36.04,0.44,0.19,0.02,0.02,0.16,
PERIDOTITE,14.7212,-44.8844,0.012,,0.6,,7.99,1.94,,35.4,2.61,0.2,,0.03,0.12,
PERIDOTITE,14.7212,-44.8844,0.0293,0.03,0.87,,7.22,1.88,,38.48,0.04,0.13,,0.01,0.08,
PERIDOTITE,14.7212,-44.8844,,42.14,0.05,,1.34,12.31,,7.11,0.11,0.48,0.16,0.05,36.51,
PERIDOTITE,14.7212,-44.8844,0.0424,,0.98,,7.45,2.11,,37.65,0.15,0.13,0.02,,0.09,
PERIDOTITE,14.7212,-44.8844,0.0174,,0.26,,9.58,2.22,,36.05,2.85,0.11,,0.01,0.1,
PERIDOTITE,14.7212,-44.8844,0.0081,,0.48,,7.72,2.05,,38.99,,0.14,,0.01,0.07,
PERIDOTITE,15.037,-44.9481,,37.42,0.01,,0.04,12.18,,12.44,0.06,0.12,0.17,0.02,35.34,
PERIDOTITE,15.037,-44.9481,0.019,,0.08,,12.95,2.64,,36.7,0.23,0.21,,0.02,0.07,
PERIDOTITE,15.037,-44.9481,0.0107,0.02,0.59,,9.46,2.89,,40.85,,0.08,,,0.11,
PERIDOTITE,15.037,-44.9481,,33.93,0.02,,0.61,13.79,,10.45,0.13,0.04,0.06,0.03,40.2,
PERIDOTITE,15.037,-44.9481,0.0095,0.03,0.69,,9.89,2.87,,40.18,,0.15,,,0.11,
PERIDOTITE,15.0365,-44.9485,0.1344,0.05,3.42,,3.82,2.76,,30.12,6.51,0.22,,,0.15,
PERIDOTITE,15.0365,-44.9485,0.0072,,0.56,,8.77,2.71,,39.77,0.28,0.17,,,0.1,
PERIDOTITE,15.0365,-44.9485,,37.29,0.03,,0.96,12.82,,9.72,0.1,1.2,0.1,0.01,36.57,
PERIDOTITE,15.0365,-44.9485,,34.27,0.01,,0.19,14.55,,8.08,0.1,0.03,0.06,0.01,40.95,
PERIDOTITE,15.0365,-44.9485,0.0147,,0.58,,8.46,2.33,,39.73,,0.15,,,0.08,
PERIDOTITE,15.0365,-44.9485,0.0087,,0.81,,8.92,2.5,,40.47,0.09,0.14,,,0.12,
PERIDOTITE,15.0365,-44.9485,0.0011,,0.56,,9.1,2.32,,40.65,,0.15,,,0.1,
PERIDOTITE,15.0365,-44.9485,0.0025,,0.61,,11.17,2.65,,37.91,0.05,0.22,,,0.06,
PERIDOTITE,15.0944,-44.9717,0.0026,,0.69,,7.14,2.49,,39.25,,0.13,,,0.1,
PERIDOTITE,15.0944,-44.9717,,38.03,0.01,,0.69,14.65,,7.05,0.1,0.03,0.11,0.01,39.4,
PERIDOTITE,15.0944,-44.9717,0.0029,,0.64,,7.18,2.47,,39.77,,0.18,,,0.09,
PERIDOTITE,15.0944,-44.9717,0.0032,,0.52,,7.21,2.34,,39.75,,0.16,,,0.09,
PERIDOTITE,15.0944,-44.9717,0.0036,,0.61,,7.27,2.49,,39.81,,0.17,,,0.09,
PERIDOTITE,15.0944,-44.9717,,37.35,0.01,,0.47,15.03,,7.3,0.09,0.03,0.12,0.01,39.79,
PERIDOTITE,15.0944,-44.9717,0.0029,,0.56,,7.39,2.56,,39.6,0.04,0.11,,,0.1,
PERIDOTITE,15.0944,-44.9717,0.0034,,0.62,,7.4,2.4,,39.75,0.18,0.12,,,0.11,
PERIDOTITE,15.0944,-44.9717,0.0037,,0.71,,7.18,2.26,,39.27,0.11,0.07,,,0.11,
PERIDOTITE,15.0944,-44.9717,0.0034,,0.53,,7.27,2.44,,39.65,0.09,0.08,,,0.09,
PERIDOTITE,15.0944,-44.9717,0.0032,,0.53,,7.34,2.48,,40.16,0.05,0.11,,,0.1,
PERIDOTITE,15.0944,-44.9717,,37.78,0.01,,0.69,13.69,,7.29,0.1,0.32,0.09,0.01,39.56,
PERIDOTITE,15.6478,-46.6764,0.0031,,0.3,,8.1,2.76,,42.64,0.18,0.06,,,0.11,
PERIDOTITE,15.6478,-46.6764,,38.66,0.01,,0.64,12.69,,7.29,0.11,0.63,0.05,0.01,39.9,
PERIDOTITE,15.6478,-46.6764,0.0061,,0.65,,7.42,2.55,,39.84,0.5,0.09,,,0.11,
PERIDOTITE,15.6478,-46.6764,0.005,0.02,0.69,,7.56,2.78,,40.06,0.53,0.08,,,0.11,
PERIDOTITE,15.6478,-46.6764,0.0033,,0.22,,7.82,2.23,,41.05,0.17,0.08,,,0.1,
PERIDOTITE,15.6478,-46.6764,0.0043,,0.49,,7.6,2.9,,40.39,0.43,0.09,,,0.1,
