,0,1,2,3,4,5,6,7,8,9,10,11
1451,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,K2O,P2O5,0.746220950766381,,,
1452,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,NA2O,P2O5,0.7462158719327551,,,
1453,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,K2O,NA2O,P2O5,0.7462114532265597,,,
1454,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MGO,MNO,0.7462481602229356,,,
1455,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MGO,K2O,0.7462946004612427,,,
1456,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MGO,NA2O,0.7463298964099451,,,
1457,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MGO,P2O5,0.7463716574370192,,,
1458,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MNO,K2O,0.7464146630241884,,,
1459,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MNO,NA2O,0.7464621629004945,,,
1460,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MNO,P2O5,0.7464816472345316,,,
1461,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,K2O,NA2O,0.7465160449656324,,,
1462,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,K2O,P2O5,0.7465166412534586,,,
1463,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,NA2O,P2O5,0.7465470760097105,,,
1464,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,MNO,K2O,0.7465670974203147,,,
1465,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,MNO,NA2O,0.7465825569508809,,,
1466,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,MNO,P2O5,0.7466018795261895,,,
1467,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,K2O,NA2O,0.7466172943011923,,,
1468,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,K2O,P2O5,0.7466307486729284,,,
1469,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,NA2O,P2O5,0.746682946682921,,,
1470,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,K2O,NA2O,0.7467034396560538,,,
1471,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,K2O,P2O5,0.7466890664354174,,,
1472,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,NA2O,P2O5,0.7467056591292585,,,
1473,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,K2O,NA2O,P2O5,0.7467164307960068,,,
1474,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,MNO,K2O,0.7467381331787851,,,
1475,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,MNO,NA2O,0.7467810385605972,,,
1476,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,MNO,P2O5,0.746812955343735,,,
1477,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,K2O,NA2O,0.746857679649715,,,
1478,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,K2O,P2O5,0.7468933540603326,,,
1479,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,NA2O,P2O5,0.7469373219372959,,,
1480,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,K2O,NA2O,0.7469735356298227,,,
1481,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,K2O,P2O5,0.7469750971775,,,
1482,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,NA2O,P2O5,0.7470131576672109,,,
1483,ROCK NAME,SIO2,TIO2,AL2O3,CAO,K2O,NA2O,P2O5,0.7470537266134487,,,
1484,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,K2O,NA2O,0.7470673816352564,,,
1485,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,K2O,P2O5,0.7470720712084288,,,
1486,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,NA2O,P2O5,0.7470952752279543,,,
1487,ROCK NAME,SIO2,TIO2,AL2O3,MGO,K2O,NA2O,P2O5,0.747128021321543,,,
1488,ROCK NAME,SIO2,TIO2,AL2O3,MNO,K2O,NA2O,P2O5,0.7471332985100347,,,
1489,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MGO,MNO,0.7471564147179093,,,
1490,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MGO,K2O,0.7471623027178316,,,
1491,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MGO,NA2O,0.7471656367992114,,,
1492,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MGO,P2O5,0.7472122198623383,,,
1493,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MNO,K2O,0.7472542909847417,,,
1494,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MNO,NA2O,0.7472893183037844,,,
1495,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MNO,P2O5,0.7473147767265147,,,
1496,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,K2O,NA2O,0.7473490824637294,,,
1497,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,K2O,P2O5,0.7473738330435881,,,
1498,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,NA2O,P2O5,0.7474118548167642,,,
1499,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,MNO,K2O,0.7474080405191244,,,
1500,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,MNO,NA2O,0.7474092928234339,,,
1501,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,MNO,P2O5,0.7474269824469286,,,
1502,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,K2O,NA2O,0.7474288523301336,,,
1503,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,K2O,P2O5,0.7474218797356821,,,
1504,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,NA2O,P2O5,0.7474445738011357,,,
1505,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,K2O,NA2O,0.7473865222868936,,,
1506,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,K2O,P2O5,0.7473310684989247,,,
1507,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,NA2O,P2O5,0.7472958403550529,,,
1508,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,K2O,NA2O,P2O5,0.7472430375014599,,,
1509,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,MNO,K2O,0.7472626302648107,,,
1510,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,MNO,NA2O,0.7472872251164502,,,
1511,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,MNO,P2O5,0.7473055065647385,,,
1512,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,K2O,NA2O,0.7473269022068042,,,
1513,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,K2O,P2O5,0.7473564239305925,,,
1514,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,NA2O,P2O5,0.7474022046078975,,,
1515,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,K2O,NA2O,0.747445419169226,,,
1516,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,K2O,P2O5,0.7474848206555246,,,
1517,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,NA2O,P2O5,0.7474935156094301,,,
1518,ROCK NAME,SIO2,TIO2,CR2O3,CAO,K2O,NA2O,P2O5,0.7475184541236489,,,
1519,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,K2O,NA2O,0.7475364872294414,,,
1520,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,K2O,P2O5,0.7475195318719036,,,
1521,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,NA2O,P2O5,0.7475157019615783,,,
1522,ROCK NAME,SIO2,TIO2,CR2O3,MGO,K2O,NA2O,P2O5,0.7474962883148203,,,
1523,ROCK NAME,SIO2,TIO2,CR2O3,MNO,K2O,NA2O,P2O5,0.7474557133349506,,,
1524,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,MNO,K2O,0.7475005059704233,,,
1525,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,MNO,NA2O,0.7475570640707978,,,
1526,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,MNO,P2O5,0.7476011097490846,,,
1527,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,K2O,NA2O,0.7476401256941991,,,
1528,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,K2O,P2O5,0.7476610785963025,,,
1529,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,NA2O,P2O5,0.7476969008559142,,,
1530,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,K2O,NA2O,0.7477239922264679,,,
1531,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,K2O,P2O5,0.7477603465418675,,,
1532,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,NA2O,P2O5,0.7478022287763253,,,
1533,ROCK NAME,SIO2,TIO2,FEOT,CAO,K2O,NA2O,P2O5,0.7478353892955957,,,
1534,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,K2O,NA2O,0.747828292670827,,,
1535,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,K2O,P2O5,0.7478502641262774,,,
1536,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,NA2O,P2O5,0.7478499636382676,,,
1537,ROCK NAME,SIO2,TIO2,FEOT,MGO,K2O,NA2O,P2O5,0.7478564557021146,,,
1538,ROCK NAME,SIO2,TIO2,FEOT,MNO,K2O,NA2O,P2O5,0.7478283835225293,,,
1539,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,K2O,NA2O,0.7478299478299198,,,
1540,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,K2O,P2O5,0.747855544524346,,,
1541,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,NA2O,P2O5,0.7478854190916163,,,
1542,ROCK NAME,SIO2,TIO2,CAO,MGO,K2O,NA2O,P2O5,0.747890020735099,,,
1543,ROCK NAME,SIO2,TIO2,CAO,MNO,K2O,NA2O,P2O5,0.747920449345291,,,
1544,ROCK NAME,SIO2,TIO2,MGO,MNO,K2O,NA2O,P2O5,0.7479084262255496,,,
1545,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,0.7479437177582642,,,
1546,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MGO,K2O,0.7479697555112049,,,
1547,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MGO,NA2O,0.7480129370740628,,,
1548,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MGO,P2O5,0.7480266348353001,,,
1549,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MNO,K2O,0.7480550194528403,,,
1550,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MNO,NA2O,0.7481005116938636,,,
1551,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MNO,P2O5,0.7481282002329827,,,
1552,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,K2O,NA2O,0.7481693062289471,,,
1553,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,K2O,P2O5,0.7481901926346082,,,
1554,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,NA2O,P2O5,0.7482196022388659,,,
1555,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,MNO,K2O,0.7482672838285233,,,
1556,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,MNO,NA2O,0.7482648895622276,,,
1557,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,MNO,P2O5,0.7482826132804448,,,
1558,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,K2O,NA2O,0.7483301626983184,,,
1559,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,K2O,P2O5,0.748376433632815,,,
1560,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,NA2O,P2O5,0.7483934434606793,,,
1561,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,K2O,NA2O,0.7484146873817947,,,
1562,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,K2O,P2O5,0.7484128155912896,,,
1563,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,NA2O,P2O5,0.7484030525377211,,,
1564,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,K2O,NA2O,P2O5,0.748415754166524,,,
1565,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,MNO,K2O,0.7484120659939867,,,
1566,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,MNO,NA2O,0.7484302000362122,,,
1567,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,MNO,P2O5,0.7484489166036494,,,
1568,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,K2O,NA2O,0.7484603460808819,,,
1569,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,K2O,P2O5,0.7484911172808968,,,
1570,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,NA2O,P2O5,0.7485182223140765,,,
1571,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,K2O,NA2O,0.7485597916047156,,,
1572,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,K2O,P2O5,0.7485964782001785,,,
1573,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,NA2O,P2O5,0.7486337215265341,,,
1574,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,K2O,NA2O,P2O5,0.7486552405070628,,,
1575,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,K2O,NA2O,0.7486441928066,,,
1576,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,K2O,P2O5,0.7486379767081227,,,
1577,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,NA2O,P2O5,0.7486371848433235,,,
1578,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,K2O,NA2O,P2O5,0.7486586471175576,,,
1579,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,K2O,NA2O,P2O5,0.7486668590043819,,,
1580,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,MNO,K2O,0.748709298993899,,,
1581,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,MNO,NA2O,0.7487486838518987,,,
1582,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,MNO,P2O5,0.748802416943048,,,
1583,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,K2O,NA2O,0.7488356979097417,,,
1584,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,K2O,P2O5,0.7488707343596631,,,
1585,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,NA2O,P2O5,0.7489159059146147,,,
1586,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,K2O,NA2O,0.7489550364996399,,,
1587,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,K2O,P2O5,0.7489773730327582,,,
1588,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,NA2O,P2O5,0.7490134274274938,,,
1589,ROCK NAME,SIO2,AL2O3,FEOT,CAO,K2O,NA2O,P2O5,0.7490285318377257,,,
1590,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,K2O,NA2O,0.7490364544627804,,,
1591,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,K2O,P2O5,0.7490730003292513,,,
1592,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,NA2O,P2O5,0.7490993657555395,,,
1593,ROCK NAME,SIO2,AL2O3,FEOT,MGO,K2O,NA2O,P2O5,0.7491191445603518,,,
1594,ROCK NAME,SIO2,AL2O3,FEOT,MNO,K2O,NA2O,P2O5,0.7491210364773275,,,
1595,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,K2O,NA2O,0.749149107336211,,,
1596,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,K2O,P2O5,0.7491622766095425,,,
1597,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,NA2O,P2O5,0.7491754294006797,,,
1598,ROCK NAME,SIO2,AL2O3,CAO,MGO,K2O,NA2O,P2O5,0.7492010379231244,,,
1599,ROCK NAME,SIO2,AL2O3,CAO,MNO,K2O,NA2O,P2O5,0.749220679012314,,,
1600,ROCK NAME,SIO2,AL2O3,MGO,MNO,K2O,NA2O,P2O5,0.7492468204522854,,,
1601,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,MNO,K2O,0.7492687796474412,,,
1602,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,MNO,NA2O,0.7492723460699852,,,
1603,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,MNO,P2O5,0.7492984064056061,,,
1604,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,K2O,NA2O,0.749333901358791,,,
1605,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,K2O,P2O5,0.7493622562115387,,,
1606,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,NA2O,P2O5,0.7493828933363973,,,
1607,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MNO,K2O,NA2O,0.7494271283657359,,,
1608,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MNO,K2O,P2O5,0.7494364852972355,,,
1609,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MNO,NA2O,P2O5,0.7494641161307498,,,
1610,ROCK NAME,SIO2,CR2O3,FEOT,CAO,K2O,NA2O,P2O5,0.7494999655148301,,,
1611,ROCK NAME,SIO2,CR2O3,FEOT,MGO,MNO,K2O,NA2O,0.7494968882478891,,,
1612,ROCK NAME,SIO2,CR2O3,FEOT,MGO,MNO,K2O,P2O5,0.7495232527263607,,,
1613,ROCK NAME,SIO2,CR2O3,FEOT,MGO,MNO,NA2O,P2O5,0.7495472309598371,,,
1614,ROCK NAME,SIO2,CR2O3,FEOT,MGO,K2O,NA2O,P2O5,0.7495453062016196,,,
1615,ROCK NAME,SIO2,CR2O3,FEOT,MNO,K2O,NA2O,P2O5,0.7495116498829038,,,
1616,ROCK NAME,SIO2,CR2O3,CAO,MGO,MNO,K2O,NA2O,0.7495479241510652,,,
1617,ROCK NAME,SIO2,CR2O3,CAO,MGO,MNO,K2O,P2O5,0.7495706539793553,,,
1618,ROCK NAME,SIO2,CR2O3,CAO,MGO,MNO,NA2O,P2O5,0.7496115396053293,,,
1619,ROCK NAME,SIO2,CR2O3,CAO,MGO,K2O,NA2O,P2O5,0.7496324434595703,,,
1620,ROCK NAME,SIO2,CR2O3,CAO,MNO,K2O,NA2O,P2O5,0.7496515639636832,,,
1621,ROCK NAME,SIO2,CR2O3,MGO,MNO,K2O,NA2O,P2O5,0.7496519251553849,,,
1622,ROCK NAME,SIO2,FEOT,CAO,MGO,MNO,K2O,NA2O,0.749659892605022,,,
1623,ROCK NAME,SIO2,FEOT,CAO,MGO,MNO,K2O,P2O5,0.7496871476756195,,,
1624,ROCK NAME,SIO2,FEOT,CAO,MGO,MNO,NA2O,P2O5,0.749710278325629,,,
1625,ROCK NAME,SIO2,FEOT,CAO,MGO,K2O,NA2O,P2O5,0.7497281240618334,,,
1626,ROCK NAME,SIO2,FEOT,CAO,MNO,K2O,NA2O,P2O5,0.7497611238647572,,,
1627,ROCK NAME,SIO2,FEOT,MGO,MNO,K2O,NA2O,P2O5,0.7497835831168825,,,
1628,ROCK NAME,SIO2,CAO,MGO,MNO,K2O,NA2O,P2O5,0.7498205891903116,,,
1629,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,0.7498406539305994,,,
1630,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,K2O,0.749843808498996,,,
1631,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,NA2O,0.7498702353685671,,,
1632,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,P2O5,0.7498605739062634,,,
1633,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MNO,K2O,0.7498724283709661,,,
1634,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MNO,NA2O,0.7499028551015974,,,
1635,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MNO,P2O5,0.7499251178957435,,,
1636,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,K2O,NA2O,0.7499514143781766,,,
1637,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,K2O,P2O5,0.7499742001166153,,,
1638,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,NA2O,P2O5,0.7499865285099835,,,
1639,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,MNO,K2O,0.7500005790655848,,,
1640,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,MNO,NA2O,0.7499972511144211,,,
1641,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,MNO,P2O5,0.750002602621325,,,
1642,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,K2O,NA2O,0.7500039015559051,,,
1643,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,K2O,P2O5,0.7499999999999645,,,
1644,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,NA2O,P2O5,0.750003608159601,,,
1645,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MNO,K2O,NA2O,0.7500158662572237,,,
1646,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MNO,K2O,P2O5,0.7500027388713532,,,
1647,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MNO,NA2O,P2O5,0.7500236264394481,,,
1648,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,K2O,NA2O,P2O5,0.750015693415698,,,
1649,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,MNO,K2O,0.7500210077987496,,,
1650,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,MNO,NA2O,0.7500309174041904,,,
1651,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,MNO,P2O5,0.7500413898718622,,,
1652,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,K2O,NA2O,0.7500443810183315,,,
1653,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,K2O,P2O5,0.7500737801019581,,,
1654,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,NA2O,P2O5,0.7500658455340871,,,
1655,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MNO,K2O,NA2O,0.7500544797243307,,,
1656,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MNO,K2O,P2O5,0.750058028875132,,,
1657,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MNO,NA2O,P2O5,0.7500862032425801,,,
1658,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,K2O,NA2O,P2O5,0.7500771354498135,,,
1659,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,MNO,K2O,NA2O,0.7500755157381298,,,
1660,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,MNO,K2O,P2O5,0.7500721827432278,,,
1661,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,MNO,NA2O,P2O5,0.7500437121375383,,,
1662,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,K2O,NA2O,P2O5,0.7500306943080682,,,
1663,ROCK NAME,TIO2,AL2O3,CR2O3,MNO,K2O,NA2O,P2O5,0.7500233992621448,,,
1664,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,MNO,K2O,0.7500417796713728,,,
1665,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,MNO,NA2O,0.7500521576151463,,,
1666,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,MNO,P2O5,0.7500602443613474,,,
1667,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,K2O,NA2O,0.7500819856934596,,,
1668,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,K2O,P2O5,0.7500815098178422,,,
1669,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,NA2O,P2O5,0.7500952510932183,,,
1670,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MNO,K2O,NA2O,0.7501203423804291,,,
1671,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MNO,K2O,P2O5,0.7501215483671253,,,
1672,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MNO,NA2O,P2O5,0.7501375116437505,,,
1673,ROCK NAME,TIO2,AL2O3,FEOT,CAO,K2O,NA2O,P2O5,0.7501574269793728,,,
1674,ROCK NAME,TIO2,AL2O3,FEOT,MGO,MNO,K2O,NA2O,0.7501467023854711,,,
1675,ROCK NAME,TIO2,AL2O3,FEOT,MGO,MNO,K2O,P2O5,0.7501563891778316,,,
1676,ROCK NAME,TIO2,AL2O3,FEOT,MGO,MNO,NA2O,P2O5,0.7501637992593692,,,
1677,ROCK NAME,TIO2,AL2O3,FEOT,MGO,K2O,NA2O,P2O5,0.7501678047962934,,,
1678,ROCK NAME,TIO2,AL2O3,FEOT,MNO,K2O,NA2O,P2O5,0.7501791585571239,,,
1679,ROCK NAME,TIO2,AL2O3,CAO,MGO,MNO,K2O,NA2O,0.7501622348844197,,,
1680,ROCK NAME,TIO2,AL2O3,CAO,MGO,MNO,K2O,P2O5,0.7501860071758567,,,
1681,ROCK NAME,TIO2,AL2O3,CAO,MGO,MNO,NA2O,P2O5,0.7501741810104497,,,
1682,ROCK NAME,TIO2,AL2O3,CAO,MGO,K2O,NA2O,P2O5,0.7502052534731901,,,
1683,ROCK NAME,TIO2,AL2O3,CAO,MNO,K2O,NA2O,P2O5,0.7502064004438928,,,
1684,ROCK NAME,TIO2,AL2O3,MGO,MNO,K2O,NA2O,P2O5,0.7502103640580021,,,
1685,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,MNO,K2O,0.7502199556370789,,,
1686,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,MNO,NA2O,0.750232350508938,,,
1687,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,MNO,P2O5,0.7502661094682834,,,
1688,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,K2O,NA2O,0.7502717151424095,,,
1689,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,K2O,P2O5,0.7502694471135907,,,
1690,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,NA2O,P2O5,0.7502918922197078,,,
1691,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MNO,K2O,NA2O,0.7503086981021985,,,
1692,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MNO,K2O,P2O5,0.7503165091272609,,,
1693,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MNO,NA2O,P2O5,0.7503130987979093,,,
1694,ROCK NAME,TIO2,CR2O3,FEOT,CAO,K2O,NA2O,P2O5,0.7503270610448204,,,
1695,ROCK NAME,TIO2,CR2O3,FEOT,MGO,MNO,K2O,NA2O,0.7503096498772218,,,
1696,ROCK NAME,TIO2,CR2O3,FEOT,MGO,MNO,K2O,P2O5,0.7502799476870987,,,
1697,ROCK NAME,TIO2,CR2O3,FEOT,MGO,MNO,NA2O,P2O5,0.7502843969274682,,,
